time_s,TMI_C,pump_cmd_pct,pump_freq_hz,pump_pressure_before_bar_abs,pump_pressure_after_bar_abs,pump_pressure_error_bar,source_log,t_min,delta_p_bar,delta_p_full_error_bar,tmi_error_C
4153.226,-77.29,40.0,28.14,2.173,2.985,0.05,log_20260424_153546.csv,69.22043333333333,0.8119999999999998,0.1,1.0
4155.319,-77.16,40.0,28.14,2.203,2.71,0.05,log_20260424_153546.csv,69.25531666666667,0.5070000000000001,0.1,1.0
4157.41,-77.27,40.0,28.14,2.212,2.818,0.05,log_20260424_153546.csv,69.29016666666666,0.6059999999999999,0.1,1.0
4159.502,-76.92,40.0,28.08,2.203,2.877,0.05,log_20260424_153546.csv,69.32503333333334,0.6739999999999999,0.1,1.0
4161.593,-76.86,40.0,28.11,2.261,2.916,0.05,log_20260424_153546.csv,69.35988333333333,0.6549999999999998,0.1,1.0
4163.685,-76.8,40.0,28.11,2.232,2.936,0.05,log_20260424_153546.csv,69.39475,0.7039999999999997,0.1,1.0
4165.777,-76.77,40.0,28.11,2.281,2.936,0.05,log_20260424_153546.csv,69.42961666666666,0.6549999999999998,0.1,1.0
4167.868,-76.69,40.0,28.1,2.281,2.769,0.05,log_20260424_153546.csv,69.46446666666667,0.488,0.1,1.0
4169.96,-76.52,40.0,28.1,2.154,2.769,0.05,log_20260424_153546.csv,69.49933333333334,0.6150000000000002,0.1,1.0
4172.052,-76.28,40.0,28.1,2.349,2.956,0.05,log_20260424_153546.csv,69.5342,0.6069999999999998,0.1,1.0
4174.147,-76.13,40.0,28.1,2.329,2.769,0.05,log_20260424_153546.csv,69.56911666666666,0.43999999999999995,0.1,1.0
4176.239,-76.05,40.0,28.11,2.339,2.72,0.05,log_20260424_153546.csv,69.60398333333333,0.3810000000000002,0.1,1.0
4178.33,-75.89,40.0,28.1,2.144,2.779,0.05,log_20260424_153546.csv,69.63883333333334,0.6349999999999998,0.1,1.0
4180.422,-76.03,40.0,28.11,1.978,2.799,0.05,log_20260424_153546.csv,69.6737,0.821,0.1,1.0
4182.514,-76.16,40.0,28.11,2.115,2.779,0.05,log_20260424_153546.csv,69.70856666666667,0.6639999999999997,0.1,1.0
4184.605,-76.05,40.0,28.11,2.388,2.936,0.05,log_20260424_153546.csv,69.74341666666666,0.548,0.1,1.0
4186.697,-76.2,40.0,28.11,2.407,2.936,0.05,log_20260424_153546.csv,69.77828333333333,0.5289999999999999,0.1,1.0
4188.789,-76.14,40.0,28.1,2.29,2.985,0.05,log_20260424_153546.csv,69.81315,0.6949999999999998,0.1,1.0
4190.88,-76.41,40.0,28.12,2.251,2.671,0.05,log_20260424_153546.csv,69.848,0.41999999999999993,0.1,1.0
4192.972,-76.42,40.0,28.11,2.32,2.789,0.05,log_20260424_153546.csv,69.88286666666666,0.4690000000000003,0.1,1.0
4195.063,-76.64,40.0,28.11,2.154,2.779,0.05,log_20260424_153546.csv,69.91771666666666,0.625,0.1,1.0
4197.155,-76.58,40.0,28.1,2.125,2.73,0.05,log_20260424_153546.csv,69.95258333333332,0.605,0.1,1.0
4199.247,-76.74,40.0,28.08,2.125,2.887,0.05,log_20260424_153546.csv,69.98745000000001,0.762,0.1,1.0
4201.338,-76.72,40.0,28.12,2.232,2.897,0.05,log_20260424_153546.csv,70.0223,0.6649999999999996,0.1,1.0
4203.43,-76.45,40.0,28.1,2.359,2.936,0.05,log_20260424_153546.csv,70.05716666666667,0.577,0.1,1.0
4205.522,-76.49,40.0,28.1,2.222,2.936,0.05,log_20260424_153546.csv,70.09203333333333,0.714,0.1,1.0
4207.613,-76.49,40.0,28.11,2.193,2.72,0.05,log_20260424_153546.csv,70.12688333333334,0.5270000000000001,0.1,1.0
4209.705,-76.41,40.0,28.11,2.008,2.848,0.05,log_20260424_153546.csv,70.16175,0.8399999999999999,0.1,1.0
4211.798,-76.47,40.0,28.11,2.193,2.799,0.05,log_20260424_153546.csv,70.19663333333332,0.6059999999999999,0.1,1.0
4213.889,-76.69,40.0,28.1,2.154,2.858,0.05,log_20260424_153546.csv,70.23148333333333,0.7040000000000002,0.1,1.0
4215.981,-76.99,40.0,28.1,2.281,2.799,0.05,log_20260424_153546.csv,70.26635,0.5179999999999998,0.1,1.0
4218.072,-76.94,40.0,28.1,2.144,2.946,0.05,log_20260424_153546.csv,70.30120000000001,0.802,0.1,1.0
4220.164,-76.89,40.0,28.11,2.232,2.897,0.05,log_20260424_153546.csv,70.33606666666667,0.6649999999999996,0.1,1.0
4222.256,-76.83,40.0,28.11,2.339,2.75,0.05,log_20260424_153546.csv,70.37093333333334,0.41100000000000003,0.1,1.0
4224.347,-76.8,40.0,28.11,2.212,2.769,0.05,log_20260424_153546.csv,70.40578333333333,0.5569999999999999,0.1,1.0
4226.439,-76.66,40.0,28.1,2.173,2.73,0.05,log_20260424_153546.csv,70.44065,0.5569999999999999,0.1,1.0
4228.531,-76.74,40.0,28.11,2.29,2.809,0.05,log_20260424_153546.csv,70.47551666666666,0.5190000000000001,0.1,1.0
4230.622,-76.67,40.0,28.1,2.144,2.73,0.05,log_20260424_153546.csv,70.51036666666667,0.5859999999999999,0.1,1.0
4232.714,-76.84,40.0,28.1,2.134,2.73,0.05,log_20260424_153546.csv,70.54523333333333,0.5960000000000001,0.1,1.0
4234.805,-76.88,40.0,28.1,2.193,2.907,0.05,log_20260424_153546.csv,70.58008333333333,0.714,0.1,1.0
4236.898,-76.84,40.0,28.13,1.93,2.769,0.05,log_20260424_153546.csv,70.61496666666667,0.8390000000000002,0.1,1.0
4238.99,-76.94,40.0,28.14,2.076,2.858,0.05,log_20260424_153546.csv,70.64983333333333,0.782,0.1,1.0
4241.086,-77.0,40.0,28.14,2.134,2.691,0.05,log_20260424_153546.csv,70.68476666666668,0.5569999999999999,0.1,1.0
4243.178,-77.21,40.0,28.14,2.008,2.789,0.05,log_20260424_153546.csv,70.71963333333333,0.7810000000000001,0.1,1.0
4245.273,-77.21,40.0,28.14,2.281,2.769,0.05,log_20260424_153546.csv,70.75455000000001,0.488,0.1,1.0
4247.365,-77.18,40.0,28.14,2.095,2.926,0.05,log_20260424_153546.csv,70.78941666666667,0.831,0.1,1.0
4249.457,-77.32,40.0,28.13,2.368,2.799,0.05,log_20260424_153546.csv,70.82428333333334,0.43100000000000005,0.1,1.0
4251.548,-77.59,40.0,28.14,1.978,2.897,0.05,log_20260424_153546.csv,70.85913333333333,0.9189999999999998,0.1,1.0
4253.64,-77.46,40.0,28.14,2.281,2.73,0.05,log_20260424_153546.csv,70.894,0.44899999999999984,0.1,1.0
4255.732,-77.46,40.0,28.14,2.086,2.789,0.05,log_20260424_153546.csv,70.92886666666666,0.7030000000000003,0.1,1.0
4257.823,-77.57,40.0,28.14,2.261,2.877,0.05,log_20260424_153546.csv,70.96371666666667,0.6159999999999997,0.1,1.0
4259.915,-77.82,40.0,28.14,1.969,2.652,0.05,log_20260424_153546.csv,70.99858333333333,0.683,0.1,1.0
4262.006,-77.93,40.0,28.14,2.359,2.809,0.05,log_20260424_153546.csv,71.03343333333333,0.4500000000000002,0.1,1.0
4264.098,-78.04,40.0,28.14,1.988,2.838,0.05,log_20260424_153546.csv,71.0683,0.8500000000000001,0.1,1.0
4266.19,-78.13,40.0,28.14,2.261,2.985,0.05,log_20260424_153546.csv,71.10316666666667,0.7239999999999998,0.1,1.0
4268.281,-77.9,40.0,28.14,1.959,2.73,0.05,log_20260424_153546.csv,71.13801666666667,0.7709999999999999,0.1,1.0
4270.373,-78.02,40.0,28.14,2.29,2.799,0.05,log_20260424_153546.csv,71.17288333333333,0.5089999999999999,0.1,1.0
4272.465,-78.15,40.0,28.14,2.095,2.799,0.05,log_20260424_153546.csv,71.20775,0.7039999999999997,0.1,1.0
4274.556,-78.17,40.0,28.14,2.29,2.73,0.05,log_20260424_153546.csv,71.2426,0.43999999999999995,0.1,1.0
4276.648,-78.27,40.0,28.14,2.29,2.926,0.05,log_20260424_153546.csv,71.27746666666667,0.6360000000000001,0.1,1.0
4278.74,-78.45,40.0,28.14,2.105,2.671,0.05,log_20260424_153546.csv,71.31233333333333,0.5659999999999998,0.1,1.0
4280.832,-78.6,40.0,28.14,2.261,2.838,0.05,log_20260424_153546.csv,71.3472,0.577,0.1,1.0
4282.924,-78.73,40.0,28.14,1.998,2.799,0.05,log_20260424_153546.csv,71.38206666666666,0.8009999999999999,0.1,1.0
4285.015,-78.7,40.0,28.14,2.359,2.809,0.05,log_20260424_153546.csv,71.41691666666667,0.4500000000000002,0.1,1.0
4287.107,-78.91,40.0,28.14,2.144,2.897,0.05,log_20260424_153546.csv,71.45178333333334,0.7529999999999997,0.1,1.0
4289.199,-79.18,40.0,28.14,2.251,2.818,0.05,log_20260424_153546.csv,71.48665,0.5670000000000002,0.1,1.0
4291.29,-78.81,40.0,28.14,2.037,2.867,0.05,log_20260424_153546.csv,71.5215,0.8300000000000001,0.1,1.0
4293.382,-78.94,40.0,28.14,2.222,2.858,0.05,log_20260424_153546.csv,71.55636666666666,0.6360000000000001,0.1,1.0
4295.474,-79.05,40.0,28.14,2.037,2.789,0.05,log_20260424_153546.csv,71.59123333333334,0.7520000000000002,0.1,1.0
4297.565,-79.3,40.0,28.14,2.281,2.848,0.05,log_20260424_153546.csv,71.62608333333333,0.5669999999999997,0.1,1.0
4299.657,-79.25,40.0,28.14,2.056,2.858,0.05,log_20260424_153546.csv,71.66095,0.802,0.1,1.0
4301.749,-79.36,40.0,28.14,2.349,2.72,0.05,log_20260424_153546.csv,71.69581666666666,0.371,0.1,1.0
4303.841,-79.36,40.0,28.14,2.164,2.946,0.05,log_20260424_153546.csv,71.73068333333335,0.782,0.1,1.0
4305.933,-79.33,40.0,28.14,2.281,2.867,0.05,log_20260424_153546.csv,71.76555,0.5859999999999999,0.1,1.0
4308.029,-79.4,40.0,28.14,2.222,2.936,0.05,log_20260424_153546.csv,71.80048333333335,0.714,0.1,1.0
4310.121,-79.46,40.0,28.14,2.281,2.985,0.05,log_20260424_153546.csv,71.83535,0.7039999999999997,0.1,1.0
4312.216,-79.4,40.0,28.14,1.998,2.799,0.05,log_20260424_153546.csv,71.87026666666667,0.8009999999999999,0.1,1.0
4314.308,-79.46,40.0,28.14,2.164,2.769,0.05,log_20260424_153546.csv,71.90513333333334,0.605,0.1,1.0
4316.4,-79.5,40.0,28.14,2.125,2.916,0.05,log_20260424_153546.csv,71.94,0.7909999999999999,0.1,1.0
4318.491,-79.54,40.0,28.14,2.212,2.73,0.05,log_20260424_153546.csv,71.97485,0.5179999999999998,0.1,1.0
4320.583,-79.59,40.0,28.14,2.251,2.877,0.05,log_20260424_153546.csv,72.00971666666666,0.6259999999999999,0.1,1.0
4322.675,-79.65,40.0,28.14,2.173,2.858,0.05,log_20260424_153546.csv,72.04458333333334,0.685,0.1,1.0
4324.766,-79.54,40.0,28.14,2.134,2.926,0.05,log_20260424_153546.csv,72.07943333333333,0.7920000000000003,0.1,1.0
4326.858,-79.7,40.0,28.14,2.339,2.73,0.05,log_20260424_153546.csv,72.1143,0.391,0.1,1.0
4328.949,-79.79,40.0,28.14,2.154,2.877,0.05,log_20260424_153546.csv,72.14914999999999,0.7229999999999999,0.1,1.0
4331.041,-79.67,40.0,28.14,2.164,2.789,0.05,log_20260424_153546.csv,72.18401666666666,0.625,0.1,1.0
4333.133,-79.84,40.0,28.14,2.047,2.926,0.05,log_20260424_153546.csv,72.21888333333332,0.879,0.1,1.0
4335.224,-79.6,40.0,28.14,2.271,2.779,0.05,log_20260424_153546.csv,72.25373333333333,0.508,0.1,1.0
4337.316,-79.79,40.0,28.14,2.212,2.975,0.05,log_20260424_153546.csv,72.2886,0.7629999999999999,0.1,1.0
4339.408,-79.73,40.0,28.14,2.154,2.74,0.05,log_20260424_153546.csv,72.32346666666668,0.5860000000000003,0.1,1.0
4341.499,-79.65,40.0,28.14,2.134,2.74,0.05,log_20260424_153546.csv,72.35831666666667,0.6060000000000003,0.1,1.0
4343.591,-79.54,40.0,28.11,2.193,2.858,0.05,log_20260424_153546.csv,72.39318333333334,0.665,0.1,1.0
4345.683,-79.53,40.0,28.11,2.251,3.014,0.05,log_20260424_153546.csv,72.42805,0.7629999999999999,0.1,1.0
4347.774,-79.7,40.0,28.12,2.154,2.867,0.05,log_20260424_153546.csv,72.4629,0.7130000000000001,0.1,1.0
4349.867,-79.71,40.0,28.1,2.339,2.799,0.05,log_20260424_153546.csv,72.49778333333333,0.45999999999999996,0.1,1.0
4351.958,-80.03,40.0,28.1,2.105,2.73,0.05,log_20260424_153546.csv,72.53263333333332,0.625,0.1,1.0
4354.05,-79.79,40.0,28.1,1.959,2.779,0.05,log_20260424_153546.csv,72.56750000000001,0.8199999999999998,0.1,1.0
4356.142,-79.53,40.0,28.06,2.008,2.926,0.05,log_20260424_153546.csv,72.60236666666667,0.9180000000000001,0.1,1.0
4358.241,-79.07,40.0,28.12,2.212,2.956,0.05,log_20260424_153546.csv,72.63735,0.7439999999999998,0.1,1.0
4360.336,-79.16,40.0,28.11,2.144,2.956,0.05,log_20260424_153546.csv,72.67226666666667,0.8119999999999998,0.1,1.0
4362.427,-79.11,40.0,28.1,2.203,3.073,0.05,log_20260424_153546.csv,72.70711666666666,0.8700000000000001,0.1,1.0
4364.519,-78.99,40.0,28.12,2.3,2.73,0.05,log_20260424_153546.csv,72.74198333333334,0.43000000000000016,0.1,1.0
4366.611,-79.14,40.0,28.12,2.095,2.72,0.05,log_20260424_153546.csv,72.77685,0.625,0.1,1.0
4368.702,-79.07,40.0,28.12,2.144,3.024,0.05,log_20260424_153546.csv,72.8117,0.8799999999999999,0.1,1.0
4370.794,-79.13,40.0,28.12,2.251,2.907,0.05,log_20260424_153546.csv,72.84656666666666,0.6560000000000001,0.1,1.0
4372.886,-79.36,40.0,28.11,2.134,2.965,0.05,log_20260424_153546.csv,72.88143333333333,0.831,0.1,1.0
4374.981,-79.38,40.0,28.1,2.212,2.936,0.05,log_20260424_153546.csv,72.91635,0.7239999999999998,0.1,1.0
4377.073,-79.48,40.0,28.1,2.339,2.936,0.05,log_20260424_153546.csv,72.95121666666667,0.597,0.1,1.0
4379.164,-79.59,40.0,28.12,2.212,2.828,0.05,log_20260424_153546.csv,72.98606666666666,0.6159999999999997,0.1,1.0
4381.256,-79.48,40.0,28.1,2.183,2.799,0.05,log_20260424_153546.csv,73.02093333333333,0.6160000000000001,0.1,1.0
4383.348,-79.25,40.0,28.11,2.134,2.897,0.05,log_20260424_153546.csv,73.0558,0.7629999999999999,0.1,1.0
4385.439,-79.11,40.0,28.12,2.164,2.936,0.05,log_20260424_153546.csv,73.09065000000001,0.7719999999999998,0.1,1.0
4387.531,-78.96,40.0,28.11,2.251,2.887,0.05,log_20260424_153546.csv,73.12551666666667,0.6360000000000001,0.1,1.0
4389.622,-79.02,40.0,28.11,2.359,2.828,0.05,log_20260424_153546.csv,73.16036666666668,0.46899999999999986,0.1,1.0
4391.714,-78.91,40.0,28.1,2.193,2.818,0.05,log_20260424_153546.csv,73.19523333333333,0.625,0.1,1.0
4393.806,-79.21,40.0,28.11,2.154,2.779,0.05,log_20260424_153546.csv,73.2301,0.625,0.1,1.0
4395.897,-79.38,40.0,28.1,2.251,2.72,0.05,log_20260424_153546.csv,73.26495,0.4690000000000003,0.1,1.0
4397.989,-79.22,40.0,28.1,2.193,2.652,0.05,log_20260424_153546.csv,73.29981666666666,0.4590000000000001,0.1,1.0
4400.081,-79.3,40.0,28.1,2.29,2.818,0.05,log_20260424_153546.csv,73.33468333333333,0.528,0.1,1.0
4402.172,-79.35,40.0,28.1,2.251,2.71,0.05,log_20260424_153546.csv,73.36953333333332,0.4590000000000001,0.1,1.0
4404.264,-79.13,40.0,28.11,2.008,2.926,0.05,log_20260424_153546.csv,73.4044,0.9180000000000001,0.1,1.0
4406.356,-79.35,40.0,28.12,2.105,2.985,0.05,log_20260424_153546.csv,73.43926666666667,0.8799999999999999,0.1,1.0
4408.448,-79.38,40.0,28.11,2.232,2.956,0.05,log_20260424_153546.csv,73.47413333333334,0.7239999999999998,0.1,1.0
4410.54,-79.18,40.0,28.1,2.212,2.759,0.05,log_20260424_153546.csv,73.509,0.5469999999999997,0.1,1.0
4412.631,-79.36,40.0,28.12,2.066,2.838,0.05,log_20260424_153546.csv,73.54385,0.7720000000000002,0.1,1.0
4414.723,-79.46,40.0,28.14,2.193,2.691,0.05,log_20260424_153546.csv,73.57871666666666,0.4979999999999998,0.1,1.0
4416.815,-79.57,40.0,28.14,2.047,2.946,0.05,log_20260424_153546.csv,73.61358333333332,0.899,0.1,1.0
4418.906,-79.46,40.0,28.14,2.193,2.701,0.05,log_20260424_153546.csv,73.64843333333333,0.508,0.1,1.0
4420.998,-79.71,40.0,28.14,2.154,2.858,0.05,log_20260424_153546.csv,73.68329999999999,0.7040000000000002,0.1,1.0
4423.09,-79.82,40.0,28.14,2.203,2.809,0.05,log_20260424_153546.csv,73.71816666666668,0.6060000000000003,0.1,1.0
4425.181,-79.7,40.0,28.14,2.076,2.907,0.05,log_20260424_153546.csv,73.75301666666665,0.831,0.1,1.0
4427.273,-79.93,40.0,28.14,2.212,2.858,0.05,log_20260424_153546.csv,73.78788333333334,0.6459999999999999,0.1,1.0
4429.364,-79.93,40.0,28.14,2.222,2.926,0.05,log_20260424_153546.csv,73.82273333333333,0.7040000000000002,0.1,1.0
4431.457,-79.93,40.0,28.14,2.125,2.779,0.05,log_20260424_153546.csv,73.85761666666667,0.6539999999999999,0.1,1.0
4433.554,-79.81,40.0,28.14,2.037,2.848,0.05,log_20260424_153546.csv,73.89256666666667,0.8109999999999999,0.1,1.0
4435.65,-79.99,40.0,28.15,2.232,2.907,0.05,log_20260424_153546.csv,73.9275,0.6749999999999998,0.1,1.0
4437.746,-80.0,40.0,28.14,2.008,2.809,0.05,log_20260424_153546.csv,73.96243333333334,0.8010000000000002,0.1,1.0
4439.837,-80.03,40.0,28.14,2.251,2.75,0.05,log_20260424_153546.csv,73.99728333333334,0.4990000000000001,0.1,1.0
4441.929,-80.18,40.0,28.14,1.949,2.916,0.05,log_20260424_153546.csv,74.03215,0.9669999999999999,0.1,1.0
4444.021,-80.35,40.0,28.14,2.154,2.779,0.05,log_20260424_153546.csv,74.06701666666666,0.625,0.1,1.0
4446.112,-80.19,40.0,28.14,2.193,2.818,0.05,log_20260424_153546.csv,74.10186666666667,0.625,0.1,1.0
4448.204,-80.35,40.0,28.14,2.173,2.867,0.05,log_20260424_153546.csv,74.13673333333332,0.694,0.1,1.0
4450.295,-80.22,40.0,28.14,2.115,2.867,0.05,log_20260424_153546.csv,74.17158333333333,0.7519999999999998,0.1,1.0
4452.387,-80.3,40.0,28.14,2.222,2.681,0.05,log_20260424_153546.csv,74.20644999999999,0.4590000000000001,0.1,1.0
4454.479,-80.48,40.0,28.14,2.037,2.897,0.05,log_20260424_153546.csv,74.24131666666668,0.8599999999999999,0.1,1.0
4456.57,-80.67,40.0,28.14,2.203,2.759,0.05,log_20260424_153546.csv,74.27616666666667,0.556,0.1,1.0
4458.662,-80.68,40.0,28.14,2.125,2.887,0.05,log_20260424_153546.csv,74.31103333333334,0.762,0.1,1.0
4460.754,-80.68,40.0,28.14,2.242,2.818,0.05,log_20260424_153546.csv,74.3459,0.5760000000000001,0.1,1.0
4462.845,-80.83,40.0,28.14,2.125,2.789,0.05,log_20260424_153546.csv,74.38075,0.6640000000000001,0.1,1.0
4464.937,-80.85,40.0,28.14,2.271,2.799,0.05,log_20260424_153546.csv,74.41561666666666,0.528,0.1,1.0
4467.03,-80.89,40.0,28.14,2.095,2.877,0.05,log_20260424_153546.csv,74.45049999999999,0.7819999999999996,0.1,1.0
4469.121,-81.11,40.0,28.14,2.242,2.691,0.05,log_20260424_153546.csv,74.48535,0.44899999999999984,0.1,1.0
4471.213,-81.18,40.0,28.14,2.047,2.809,0.05,log_20260424_153546.csv,74.52021666666666,0.762,0.1,1.0
4473.304,-81.05,40.0,28.14,2.222,2.858,0.05,log_20260424_153546.csv,74.55506666666666,0.6360000000000001,0.1,1.0
4475.396,-81.3,40.0,28.14,2.251,2.926,0.05,log_20260424_153546.csv,74.58993333333333,0.6750000000000003,0.1,1.0
4477.488,-81.26,40.0,28.14,2.183,2.691,0.05,log_20260424_153546.csv,74.62480000000001,0.508,0.1,1.0
4479.579,-81.4,40.0,28.14,2.154,3.054,0.05,log_20260424_153546.csv,74.65965,0.8999999999999999,0.1,1.0
4481.671,-81.3,40.0,28.14,2.056,2.681,0.05,log_20260424_153546.csv,74.69451666666667,0.625,0.1,1.0
4483.763,-81.22,40.0,28.14,2.242,2.965,0.05,log_20260424_153546.csv,74.72938333333333,0.7229999999999999,0.1,1.0
4485.854,-81.43,40.0,28.14,2.154,2.799,0.05,log_20260424_153546.csv,74.76423333333334,0.645,0.1,1.0
4487.946,-81.43,40.0,28.14,2.281,2.887,0.05,log_20260424_153546.csv,74.7991,0.6059999999999999,0.1,1.0
4490.039,-81.59,40.0,28.14,2.222,2.769,0.05,log_20260424_153546.csv,74.83398333333334,0.5470000000000002,0.1,1.0
4492.135,-81.51,40.0,28.14,1.998,2.887,0.05,log_20260424_153546.csv,74.86891666666666,0.889,0.1,1.0
4494.232,-81.43,40.0,28.16,2.105,2.946,0.05,log_20260424_153546.csv,74.90386666666667,0.8410000000000002,0.1,1.0
4496.327,-81.47,40.0,28.14,2.164,2.789,0.05,log_20260424_153546.csv,74.93878333333333,0.625,0.1,1.0
4498.419,-81.43,40.0,28.14,1.998,2.809,0.05,log_20260424_153546.csv,74.97364999999999,0.8110000000000002,0.1,1.0
4500.51,-81.4,40.0,28.14,2.281,2.769,0.05,log_20260424_153546.csv,75.0085,0.488,0.1,1.0
4502.602,-81.56,40.0,28.14,2.261,2.995,0.05,log_20260424_153546.csv,75.04336666666667,0.734,0.1,1.0
4504.694,-81.56,40.0,28.14,2.212,2.799,0.05,log_20260424_153546.csv,75.07823333333334,0.5869999999999997,0.1,1.0
4506.785,-81.43,40.0,28.14,2.242,2.926,0.05,log_20260424_153546.csv,75.11308333333334,0.6840000000000002,0.1,1.0
4508.877,-81.54,40.0,28.14,2.359,2.671,0.05,log_20260424_153546.csv,75.14795000000001,0.31199999999999983,0.1,1.0
4510.968,-81.44,40.0,28.14,2.164,2.995,0.05,log_20260424_153546.csv,75.1828,0.831,0.1,1.0
4513.06,-81.59,40.0,28.14,2.066,2.71,0.05,log_20260424_153546.csv,75.21766666666667,0.6440000000000001,0.1,1.0
4515.152,-81.46,40.0,28.14,2.349,2.956,0.05,log_20260424_153546.csv,75.25253333333333,0.6069999999999998,0.1,1.0
4517.243,-81.65,40.0,28.14,1.998,2.73,0.05,log_20260424_153546.csv,75.28738333333334,0.732,0.1,1.0
4519.335,-81.49,40.0,28.14,2.281,2.926,0.05,log_20260424_153546.csv,75.32225,0.645,0.1,1.0
4521.427,-81.46,40.0,28.02,2.222,3.024,0.05,log_20260424_153546.csv,75.35711666666666,0.802,0.1,1.0
4523.518,-81.62,40.0,28.11,2.251,2.897,0.05,log_20260424_153546.csv,75.39196666666666,0.6459999999999999,0.1,1.0
4525.611,-81.41,40.0,28.1,2.154,2.858,0.05,log_20260424_153546.csv,75.42685,0.7040000000000002,0.1,1.0
4527.703,-81.46,40.0,28.11,2.339,2.769,0.05,log_20260424_153546.csv,75.46171666666667,0.43000000000000016,0.1,1.0
4529.794,-81.32,40.0,28.13,1.959,2.858,0.05,log_20260424_153546.csv,75.49656666666667,0.899,0.1,1.0
4531.886,-81.84,40.0,28.13,2.242,2.975,0.05,log_20260424_153546.csv,75.53143333333334,0.7330000000000001,0.1,1.0
4533.977,-81.78,40.0,28.1,2.203,3.044,0.05,log_20260424_153546.csv,75.56628333333333,0.8410000000000002,0.1,1.0
4536.069,-81.47,40.0,28.11,2.271,2.75,0.05,log_20260424_153546.csv,75.60115,0.4790000000000001,0.1,1.0
4538.161,-81.13,40.0,28.1,2.31,2.877,0.05,log_20260424_153546.csv,75.63601666666666,0.5669999999999997,0.1,1.0
4540.252,-80.96,40.0,28.1,2.193,2.691,0.05,log_20260424_153546.csv,75.67086666666667,0.4979999999999998,0.1,1.0
4542.344,-80.88,40.0,28.11,2.115,2.73,0.05,log_20260424_153546.csv,75.70573333333333,0.6149999999999998,0.1,1.0
4544.436,-81.02,40.0,28.11,2.027,2.75,0.05,log_20260424_153546.csv,75.7406,0.7229999999999999,0.1,1.0
4546.527,-80.86,40.0,28.11,2.086,2.946,0.05,log_20260424_153546.csv,75.77545,0.8600000000000003,0.1,1.0
4548.62,-81.02,40.0,28.11,2.154,3.024,0.05,log_20260424_153546.csv,75.81033333333333,0.8700000000000001,0.1,1.0
4550.711,-81.26,40.0,28.1,2.281,2.965,0.05,log_20260424_153546.csv,75.84518333333334,0.6839999999999997,0.1,1.0
4552.803,-81.26,40.0,28.11,2.29,2.789,0.05,log_20260424_153546.csv,75.88005,0.4990000000000001,0.1,1.0
4554.895,-81.13,40.0,28.14,2.3,2.701,0.05,log_20260424_153546.csv,75.91491666666667,0.40100000000000025,0.1,1.0
4556.986,-81.3,40.0,28.11,2.095,2.809,0.05,log_20260424_153546.csv,75.94976666666666,0.714,0.1,1.0
4559.078,-81.35,40.0,28.11,2.008,2.848,0.05,log_20260424_153546.csv,75.98463333333333,0.8399999999999999,0.1,1.0
4561.17,-81.41,40.0,28.1,2.212,2.691,0.05,log_20260424_153546.csv,76.01950000000001,0.47899999999999965,0.1,1.0
4563.266,-81.13,40.0,28.11,2.037,3.014,0.05,log_20260424_153546.csv,76.05443333333332,0.9769999999999999,0.1,1.0
4565.358,-81.14,40.0,28.12,1.949,2.877,0.05,log_20260424_153546.csv,76.08930000000001,0.9279999999999997,0.1,1.0
4567.448,-80.86,40.0,28.1,1.959,2.956,0.05,log_20260424_153546.csv,76.12413333333333,0.9969999999999999,0.1,1.0
4569.54,-80.79,40.0,28.1,2.203,2.995,0.05,log_20260424_153546.csv,76.159,0.7920000000000003,0.1,1.0
4571.632,-80.78,40.0,28.11,2.29,2.838,0.05,log_20260424_153546.csv,76.19386666666666,0.548,0.1,1.0
4573.723,-81.0,40.0,28.11,2.144,2.838,0.05,log_20260424_153546.csv,76.22871666666667,0.694,0.1,1.0
4575.815,-81.02,40.0,28.11,2.056,2.828,0.05,log_20260424_153546.csv,76.26358333333333,0.7719999999999998,0.1,1.0
4577.907,-81.05,40.0,28.1,2.203,2.671,0.05,log_20260424_153546.csv,76.29845,0.46799999999999997,0.1,1.0
4579.998,-80.97,40.0,28.11,1.978,2.828,0.05,log_20260424_153546.csv,76.3333,0.8499999999999999,0.1,1.0
4582.09,-80.94,40.0,28.12,1.978,2.818,0.05,log_20260424_153546.csv,76.36816666666667,0.8400000000000001,0.1,1.0
4584.181,-80.86,40.0,28.1,2.008,2.926,0.05,log_20260424_153546.csv,76.40301666666666,0.9180000000000001,0.1,1.0
4586.273,-81.0,40.0,28.11,2.242,2.828,0.05,log_20260424_153546.csv,76.43788333333333,0.5859999999999999,0.1,1.0
4588.365,-81.02,40.0,28.1,2.047,2.877,0.05,log_20260424_153546.csv,76.47274999999999,0.8299999999999996,0.1,1.0
4590.456,-80.93,40.0,28.1,2.242,2.809,0.05,log_20260424_153546.csv,76.5076,0.5670000000000002,0.1,1.0
4592.548,-80.91,40.0,28.14,1.988,2.858,0.05,log_20260424_153546.csv,76.54246666666667,0.8700000000000001,0.1,1.0
4594.64,-81.11,40.0,28.14,2.134,2.809,0.05,log_20260424_153546.csv,76.57733333333334,0.6750000000000003,0.1,1.0
4596.731,-80.97,40.0,28.15,1.998,2.975,0.05,log_20260424_153546.csv,76.61218333333333,0.9770000000000001,0.1,1.0
4598.833,-81.18,40.0,28.14,2.164,2.965,0.05,log_20260424_153546.csv,76.64721666666667,0.8009999999999997,0.1,1.0
